time,area,y_true,y_hat,model
2025-02-01 01:00:00+01:00,SE2,2040.053076,2039.3872415177298,HGB
2025-02-01 02:00:00+01:00,SE4,2705.903925,2743.2998599636635,HGB
2025-02-01 02:00:00+01:00,SE2,2006.045149,2020.07216143865,HGB
2025-02-01 02:00:00+01:00,SE3,10226.855325,10350.13113965869,HGB
2025-02-01 02:00:00+01:00,SE1,1364.068228,1374.6070247805076,Ridge
2025-02-01 03:00:00+01:00,SE2,2023.774432,1992.8942988144718,HGB
2025-02-01 03:00:00+01:00,SE3,10266.336817,10161.145159215352,HGB
2025-02-01 03:00:00+01:00,SE1,1358.342748,1364.9479741136527,Ridge
2025-02-01 03:00:00+01:00,SE4,2695.286433,2710.005420044422,HGB
2025-02-01 04:00:00+01:00,SE1,1360.072051,1364.4129901699805,Ridge
2025-02-01 04:00:00+01:00,SE2,2013.061512,2034.221251954939,HGB
2025-02-01 04:00:00+01:00,SE4,2696.408018,2724.0308708772604,HGB
2025-02-01 04:00:00+01:00,SE3,10265.277819,10201.445860819682,HGB
2025-02-01 05:00:00+01:00,SE2,2012.949944,2040.5889207680793,HGB
2025-02-01 05:00:00+01:00,SE1,1362.3727079999999,1370.0338351085613,Ridge
2025-02-01 05:00:00+01:00,SE3,10370.936679999999,10282.595386679452,HGB
2025-02-01 05:00:00+01:00,SE4,2727.254687,2772.700115207128,HGB
2025-02-01 06:00:00+01:00,SE2,2074.509357,2061.3583981666893,HGB
2025-02-01 06:00:00+01:00,SE4,2804.750589,2840.668639263649,HGB
2025-02-01 06:00:00+01:00,SE3,10651.513293,10676.218501420903,HGB
2025-02-01 06:00:00+01:00,SE1,1382.76975,1379.418013511681,Ridge
2025-02-01 07:00:00+01:00,SE4,2939.178789,2911.4039153622525,HGB
2025-02-01 07:00:00+01:00,SE2,2167.041612,2138.872465400071,HGB
2025-02-01 07:00:00+01:00,SE3,11123.566057,10971.181594739355,HGB
2025-02-01 07:00:00+01:00,SE1,1404.867959,1402.9455241624908,Ridge
2025-02-01 08:00:00+01:00,SE4,3021.28692,2985.9566028638696,HGB
2025-02-01 08:00:00+01:00,SE3,11347.120357,11309.262419616714,HGB
2025-02-01 08:00:00+01:00,SE2,2213.246393,2196.9949605314205,HGB
2025-02-01 08:00:00+01:00,SE1,1426.771923,1426.7599690515467,Ridge
2025-02-01 09:00:00+01:00,SE4,2996.062277,3014.1661503194923,HGB
2025-02-01 09:00:00+01:00,SE2,2195.997837,2206.6286114775794,HGB
2025-02-01 09:00:00+01:00,SE3,11516.795701,11471.496378538564,HGB
2025-02-01 09:00:00+01:00,SE1,1464.261211,1446.8012761952991,Ridge
2025-02-01 10:00:00+01:00,SE4,2984.9147,2971.7629028480187,HGB
2025-02-01 10:00:00+01:00,SE3,11435.887079,11521.027902835343,HGB
2025-02-01 10:00:00+01:00,SE2,2213.041347,2172.6675571098,HGB
2025-02-01 10:00:00+01:00,SE1,1480.252547,1479.2529230435766,Ridge
2025-02-01 11:00:00+01:00,SE3,11239.249373999999,11354.161392288122,HGB
2025-02-01 11:00:00+01:00,SE2,2140.351021,2184.2000489522416,HGB
2025-02-01 11:00:00+01:00,SE4,2910.113702,2920.0167935018885,HGB
2025-02-01 11:00:00+01:00,SE1,1484.0761790000001,1491.8225086305042,Ridge
2025-02-01 12:00:00+01:00,SE1,1467.99388,1493.8234901538906,Ridge
2025-02-01 12:00:00+01:00,SE4,2870.807445,2829.934111043606,HGB
2025-02-01 12:00:00+01:00,SE2,2098.921748,2108.66831460065,HGB
2025-02-01 12:00:00+01:00,SE3,11096.332232,11157.429881980257,HGB
2025-02-01 13:00:00+01:00,SE1,1484.5920190000002,1474.0174236677287,Ridge
2025-02-01 13:00:00+01:00,SE3,10959.583565,10967.658315862674,HGB
2025-02-01 13:00:00+01:00,SE4,2870.467476,2796.965554597986,HGB
2025-02-01 13:00:00+01:00,SE2,2050.562344,2076.905690206337,HGB
2025-02-01 14:00:00+01:00,SE3,10969.001236,10941.237946266248,HGB
2025-02-01 14:00:00+01:00,SE2,2061.842993,2054.459491302635,HGB
2025-02-01 14:00:00+01:00,SE4,2873.823328,2809.0426693347376,HGB
2025-02-01 14:00:00+01:00,SE1,1478.925725,1485.524998128227,Ridge
2025-02-01 15:00:00+01:00,SE4,2949.87917,2878.806221517995,HGB
2025-02-01 15:00:00+01:00,SE3,11310.082035,11102.515498013967,HGB
2025-02-01 15:00:00+01:00,SE2,2167.458776,2096.29636668274,HGB
2025-02-01 15:00:00+01:00,SE1,1508.523907,1477.6350420564634,Ridge
2025-02-01 16:00:00+01:00,SE3,11875.839314,11619.025413758638,HGB
2025-02-01 16:00:00+01:00,SE4,3063.479327,3051.9296722606455,HGB
2025-02-01 16:00:00+01:00,SE2,2305.322865,2201.741959832444,HGB
2025-02-01 16:00:00+01:00,SE1,1510.266812,1502.522912252891,Ridge
2025-02-01 17:00:00+01:00,SE3,12284.868441,12281.215065451654,HGB
2025-02-01 17:00:00+01:00,SE2,2302.955384,2315.5358572430478,HGB
2025-02-01 17:00:00+01:00,SE4,3228.22548,3186.338108365619,HGB
2025-02-01 17:00:00+01:00,SE1,1496.197158,1501.718651890604,Ridge
2025-02-01 18:00:00+01:00,SE2,2264.13865,2252.537373267825,HGB
2025-02-01 18:00:00+01:00,SE1,1476.752651,1486.0475021991442,Ridge
2025-02-01 18:00:00+01:00,SE3,12213.067231,12157.554334667557,HGB
2025-02-01 18:00:00+01:00,SE4,3261.308099,3219.6542062955036,HGB
2025-02-01 19:00:00+01:00,SE3,12026.35786,11962.128209233744,HGB
2025-02-01 19:00:00+01:00,SE1,1452.052604,1463.7744890043434,Ridge
2025-02-01 19:00:00+01:00,SE4,3183.336359,3159.4340104339867,HGB
2025-02-01 19:00:00+01:00,SE2,2225.767937,2214.30844406337,HGB
2025-02-01 20:00:00+01:00,SE3,11692.341462,11667.780929858138,HGB
2025-02-01 20:00:00+01:00,SE1,1438.955288,1438.5586165677073,Ridge
2025-02-01 20:00:00+01:00,SE2,2156.174703,2167.2525479604597,HGB
2025-02-01 20:00:00+01:00,SE4,3072.230191,3081.781806974996,HGB
2025-02-01 21:00:00+01:00,SE1,1439.7439200000001,1423.3811877539017,Ridge
2025-02-01 21:00:00+01:00,SE3,11455.115392,11321.444370596737,HGB
2025-02-01 21:00:00+01:00,SE4,3023.05598,2961.173741107722,HGB
2025-02-01 21:00:00+01:00,SE2,2112.99505,2095.1306353147206,HGB
2025-02-01 22:00:00+01:00,SE4,2997.0724410000003,2910.9841482641377,HGB
2025-02-01 22:00:00+01:00,SE1,1420.099934,1422.5333416744495,Ridge
2025-02-01 22:00:00+01:00,SE3,11291.353621,11067.358646781691,HGB
2025-02-01 22:00:00+01:00,SE2,2111.674133,2066.0509369518463,HGB
2025-02-01 23:00:00+01:00,SE4,2978.318087,2878.0383824956216,HGB
2025-02-01 23:00:00+01:00,SE3,11112.011724,10891.089998184001,HGB
2025-02-01 23:00:00+01:00,SE2,2102.26675,2055.0385488288343,HGB
2025-02-01 23:00:00+01:00,SE1,1399.988353,1404.6454274285668,Ridge
2025-02-02 00:00:00+01:00,SE4,2953.7243559999997,2912.2251286326905,HGB
2025-02-02 00:00:00+01:00,SE3,11072.683430000001,10889.250985165567,HGB
2025-02-02 00:00:00+01:00,SE1,1404.2519770000001,1390.070255825016,Ridge
2025-02-02 00:00:00+01:00,SE2,2104.1570309999997,2063.0467873934285,HGB
2025-02-02 01:00:00+01:00,SE2,2079.1078079999997,2059.31917608002,HGB
2025-02-02 01:00:00+01:00,SE4,2937.346579,2908.0945098202187,HGB
2025-02-02 01:00:00+01:00,SE1,1386.182319,1394.762199060076,Ridge
2025-02-02 01:00:00+01:00,SE3,11056.435217999999,10892.450113599449,HGB
2025-02-02 02:00:00+01:00,SE3,10944.569779,10928.259585058502,HGB
2025-02-02 02:00:00+01:00,SE1,1367.532092,1380.2288036890036,Ridge
2025-02-02 02:00:00+01:00,SE4,2920.839837,2903.846509836125,HGB
2025-02-02 02:00:00+01:00,SE2,2077.696977,2044.8520832793301,HGB
2025-02-02 03:00:00+01:00,SE3,10888.720841,10857.626845206818,HGB
2025-02-02 03:00:00+01:00,SE4,2908.890291,2898.8753791754975,HGB
2025-02-02 03:00:00+01:00,SE2,2064.121239,2048.6519797818064,HGB
2025-02-02 03:00:00+01:00,SE1,1370.760765,1366.1003747853474,Ridge
2025-02-02 04:00:00+01:00,SE2,2072.525098,2069.9321597376265,HGB
2025-02-02 04:00:00+01:00,SE3,10851.638847999999,10857.425472979152,HGB
2025-02-02 04:00:00+01:00,SE4,2905.847901,2905.170364991019,HGB
2025-02-02 04:00:00+01:00,SE1,1351.839992,1371.9684268594137,Ridge
2025-02-02 05:00:00+01:00,SE4,2900.251053,2933.965408581958,HGB
2025-02-02 05:00:00+01:00,SE3,10878.641179999999,10890.277229708032,HGB
2025-02-02 05:00:00+01:00,SE2,2047.5991410000001,2091.999507041512,HGB
2025-02-02 05:00:00+01:00,SE1,1353.800587,1357.9578360514495,Ridge
2025-02-02 06:00:00+01:00,SE1,1360.550659,1364.0135472145153,Ridge
2025-02-02 06:00:00+01:00,SE3,10919.449969,11164.234499139253,HGB
2025-02-02 06:00:00+01:00,SE2,2094.1606309999997,2095.908751928872,HGB
2025-02-02 06:00:00+01:00,SE4,2959.3466470000003,2963.8466223962314,HGB
2025-02-02 07:00:00+01:00,SE1,1377.865081,1373.5945695595326,Ridge
2025-02-02 07:00:00+01:00,SE4,3055.316722,3033.0498921774797,HGB
2025-02-02 07:00:00+01:00,SE3,11099.037578,11229.063536104084,HGB
2025-02-02 07:00:00+01:00,SE2,2108.640391,2150.4323311983276,HGB
2025-02-02 08:00:00+01:00,SE1,1402.571173,1392.5636329016215,Ridge
2025-02-02 08:00:00+01:00,SE3,11309.080125,11293.367463859251,HGB
2025-02-02 08:00:00+01:00,SE2,2147.083632,2133.546502523507,HGB
2025-02-02 08:00:00+01:00,SE4,3122.403498,3078.6434002064757,HGB
2025-02-02 09:00:00+01:00,SE1,1425.908521,1418.2940772493002,Ridge
2025-02-02 09:00:00+01:00,SE3,11594.468241999999,11485.036876795415,HGB
2025-02-02 09:00:00+01:00,SE4,3194.176612,3075.6091724733155,HGB
2025-02-02 09:00:00+01:00,SE2,2180.300045,2151.2179590287415,HGB
2025-02-02 10:00:00+01:00,SE2,2226.338271,2165.8259839436773,HGB
2025-02-02 10:00:00+01:00,SE3,11750.133281,11637.62034067462,HGB
2025-02-02 10:00:00+01:00,SE1,1429.618598,1439.992331048641,Ridge
2025-02-02 10:00:00+01:00,SE4,3222.455845,3116.9139456447356,HGB
2025-02-02 11:00:00+01:00,SE1,1439.481864,1442.3190281295879,Ridge
2025-02-02 11:00:00+01:00,SE3,11862.441879,11682.953702785291,HGB
2025-02-02 11:00:00+01:00,SE2,2245.713995,2198.9448546279837,HGB
2025-02-02 11:00:00+01:00,SE4,3235.187045,3144.6022669494255,HGB
2025-02-02 12:00:00+01:00,SE2,2213.439675,2201.2701758419917,HGB
2025-02-02 12:00:00+01:00,SE4,3212.8055799999997,3129.5650742505327,HGB
2025-02-02 12:00:00+01:00,SE1,1461.627704,1448.5850612352533,Ridge
2025-02-02 12:00:00+01:00,SE3,11947.702613,11766.702405512433,HGB
2025-02-02 13:00:00+01:00,SE4,3194.29857,3143.6948139292317,HGB
2025-02-02 13:00:00+01:00,SE1,1484.219,1467.60744587916,Ridge
2025-02-02 13:00:00+01:00,SE3,11960.203303999999,11785.826020520399,HGB
2025-02-02 13:00:00+01:00,SE2,2223.04859,2183.4280536312135,HGB
2025-02-02 14:00:00+01:00,SE1,1476.852667,1484.8939557293788,Ridge
2025-02-02 14:00:00+01:00,SE2,2233.763422,2219.633126927623,HGB
2025-02-02 14:00:00+01:00,SE4,3200.55332,3142.2450746280056,HGB
2025-02-02 14:00:00+01:00,SE3,11961.22506,11941.554422153868,HGB
2025-02-02 15:00:00+01:00,SE1,1502.6058739999999,1477.7371146905425,Ridge
2025-02-02 15:00:00+01:00,SE2,2208.0893690000003,2263.395351832711,HGB
2025-02-02 15:00:00+01:00,SE3,12040.238672,12114.9916821747,HGB
2025-02-02 15:00:00+01:00,SE4,3226.479422,3209.9592712120793,HGB
2025-02-02 16:00:00+01:00,SE1,1556.829517,1498.5331509826215,Ridge
2025-02-02 16:00:00+01:00,SE4,3319.4111390000003,3291.160728959306,HGB
2025-02-02 16:00:00+01:00,SE3,12372.019554,12355.965551672864,HGB
2025-02-02 16:00:00+01:00,SE2,2326.765522,2245.515788260365,HGB
2025-02-02 17:00:00+01:00,SE1,1564.224173,1543.33096152749,Ridge
2025-02-02 17:00:00+01:00,SE2,2331.241698,2352.278630149322,HGB
2025-02-02 17:00:00+01:00,SE4,3439.438049,3441.060938892158,HGB
2025-02-02 17:00:00+01:00,SE3,12731.705189,12777.060654596824,HGB
2025-02-02 18:00:00+01:00,SE4,3410.772164,3414.3373925875767,HGB
2025-02-02 18:00:00+01:00,SE1,1572.470723,1546.4000415382236,Ridge
2025-02-02 18:00:00+01:00,SE2,2291.0748,2297.308793653785,HGB
2025-02-02 18:00:00+01:00,SE3,12590.551682,12609.604805412757,HGB
2025-02-02 19:00:00+01:00,SE2,2252.4833790000002,2247.1190946645606,HGB
2025-02-02 19:00:00+01:00,SE4,3305.9923040000003,3344.0464779276163,HGB
2025-02-02 19:00:00+01:00,SE3,12309.440107999999,12367.986667710418,HGB
2025-02-02 19:00:00+01:00,SE1,1581.243129,1550.4938495965325,Ridge
